1484776546 8805 0 0 0
1484778180 10002 0 0 0
1484843867 12084 0 0 0
1484920769 12522 0 0 0
1485363540 12667 0 0 0
1485367010 12867 0 0 0
1485380648 12992 0 0 0
1485381226 13079 0 0 0
1485381784 13340 0 0 0
1485382114 13449 0 0 0
1485523488 13475 0 0 0
1485527621 13487 0 0 0
1485628493 17238 0 0 0
1485642021 17250 0 0 0
1485954625 17284 0 0 0
1486041170 17355 0 0 0
1486591354 17809 0 0 0
1486592522 18041 0 0 0
1486593336 18069 0 0 0
1486647614 18191 0 0 0
1486656997 18236 0 0 0
1486659187 18260 0 0 0
1487174784 18322 0 0 0
1487176572 18341 0 0 0
1487181086 18496 0 0 0
1487182429 18559 0 0 0
1487194255 18726 0 0 0
1487196007 18775 0 0 0
1487198106 18782 0 0 0
1487198298 18784 0 0 0
1487198571 18785 0 0 0
1487198822 18788 0 0 0
1487198856 18790 0 0 0
1487207905 18791 0 0 0
1487254321 18811 0 0 0
1487254450 18813 0 0 0
1487258550 18875 0 0 0
1487266530 18937 0 0 0
1487266615 18950 0 0 0
1487267058 18960 0 0 0
1487324999 18960 0 0 0
1487856514 22449 0 0 0
1488880689 25521 0 0 0
1489153947 28093 0 0 0
1489662130 39778 0 0 0
1490197892 45252 0 0 0
1490365142 45505 0 0 0
1490366436 45505 0 0 529
1490366816 45505 0 0 529
1490373912 45634 0 0 529
1490374282 45634 0 0 529
1490379014 45739 0 0 529
1490379438 45739 0 0 529
1491310367 45739 0 0 781
1491578994 45739 0 0 981
1491579100 45739 0 0 985
1491579114 45739 0 0 1038
1491579152 45739 0 0 1084
1491579240 45739 0 0 1086
1491579291 45739 0 0 1136
1491579319 45739 0 0 1138
1491579329 45739 0 0 1138
1491579339 45739 0 0 1437
1491579369 45739 0 0 1493
1491579381 45739 0 0 1528
1491579412 45739 0 0 1533
1491579420 45739 0 0 1558
1491579436 45739 0 0 1578
1491579462 45739 0 0 1579
1491579478 45739 0 0 1581
1491829752 45739 0 0 1785
1492009833 45739 0 0 2077
1492012232 45739 0 0 2102
1492082930 45739 0 0 2194
1492516746 45739 0 0 2208
1492533931 45739 0 0 2208
1492534178 45739 0 0 2210
1492764212 45739 0 0 3635
1493214069 45883 0 0 3635
1493214289 45883 0 0 3635
1493214504 45883 0 0 3635
1493383771 46584 0 0 3635
1493817675 46865 0 0 3635
1494408061 48773 0 0 3635
1494511865 59757 0 0 3635
1494602950 60623 0 0 3635
1494605305 60762 0 0 3635
1494606244 60777 0 0 3635
1494630631 61182 0 0 3635
1494666680 61351 0 0 3635
1494927390 61378 0 0 3635
1494929196 61580 0 0 3635
1494940220 61971 0 0 3635
1494946035 62220 0 0 3635
1495010644 62315 0 0 3635
1495023796 62393 0 0 3635
1495030702 62482 0 0 3635
1495035151 62497 0 0 3635
1495040011 62636 0 0 3635
1495088206 62676 0 0 3635
1495088629 62744 0 0 3635
1495090202 62760 0 0 3635
1495100443 62906 0 0 3635
1495101498 62930 0 0 3635
1495106997 62935 0 0 3635
1495107009 62955 0 0 3635
1495201391 63511 0 0 3635
1495202881 63520 0 0 3635
1495211818 63761 0 0 3635
1495297925 63966 0 0 3635
1495443812 64000 0 0 3635
1495444186 64011 0 0 3635
1495461477 64110 0 0 3635
1495463133 64143 0 0 3635
1495466215 64836 0 0 3635
1495532350 65132 0 0 3635
1495547320 65181 0 0 3635
1495547564 65187 0 0 3635
1495549866 65192 0 0 3635
1495550507 65192 0 0 8272
1495550829 65208 0 0 8272
1495617517 65768 0 0 8272
1495623415 65846 0 0 8272
1495641588 65846 0 0 9485
1495641764 66140 0 0 9485
1495645495 66180 0 0 9485
1495790747 66252 0 0 9485
1495813994 66706 0 0 9485
1495816659 66726 0 0 9485
1495819029 66845 0 0 9485
1495892133 66935 0 0 9485
1495896082 67046 0 0 9485
1495901683 67155 0 0 9485
1495902945 67212 0 0 9485
1495906182 67278 0 0 9485
1496070174 67644 0 0 9485
1496072430 67691 0 0 9485
1496072647 67699 0 0 9485
1496073044 67705 0 0 9485
1496074043 67728 0 0 9485
1496165470 67728 0 0 11091
1496222863 67824 0 0 16039
1496250157 68209 0 0 16039
1496308487 68219 0 0 16039
1496316939 68601 0 0 16039
1496317446 68714 0 0 16039
1496333721 69006 0 0 16039
1496337470 69100 0 0 16039
1496338175 69110 0 0 16039
1496408012 69238 0 0 16039
1496410473 69332 0 0 16039
1496411941 69347 0 0 16039
1496413667 69352 0 0 16039
1496414094 69360 0 0 16039
1496414362 69363 0 0 16039
1496414635 69365 0 0 16039
1496414860 69366 0 0 16039
1496415573 69376 0 0 16039
1496678903 69904 0 0 16039
1496681315 69985 0 0 16039
1496752281 69985 0 0 17471
1496752768 69985 0 0 17474
1496754431 69985 0 0 17478
1496754600 70131 0 0 17478
1496756933 70131 0 0 19146
1496766455 70260 0 0 19146
1496766874 70333 0 0 19146
1496769147 70349 0 0 19146
1496771951 70579 0 0 19146
1496835537 70579 0 0 19150
1496835876 70627 0 0 19150
1496838524 70632 0 0 19150
1496838941 70632 0 0 19151
1496839157 70633 0 0 19151
1496923339 70794 0 0 19151
1496925696 70814 0 0 19151
1497004184 71118 0 0 19151
1497015449 71500 0 0 19151
1497025555 71694 0 0 19151
1497260456 71753 0 0 19151
1497261651 71808 0 0 19151
1497261941 71860 0 0 19151
1497272493 71864 0 0 19151
1497531867 72558 0 0 19151
1498057630 72718 0 0 19151
1498570448 72863 0 0 19151
1498575904 72990 0 0 19151
1498650677 73049 0 0 19151
1498752804 73057 0 0 19151
1498823725 73069 0 0 19151
1499090091 73069 0 1 19151
1499693475 73069 0 2 19151
1499693678 73069 0 2 19151
1499699107 73069 0 45 19151
1499958092 73069 0 189 19151
1500280747 73072 0 189 19151
1500454091 73072 0 278 19151
1500628481 73072 0 363 19151
1500652151 73072 0 392 19151
1500886765 73072 0 400 19151
1500887861 73072 0 400 19151
1500994289 106321 0 400 19151
1501061558 106325 0 400 19151
1501080834 106673 0 400 19151
1501085767 106838 0 400 19151
1501149539 106852 0 400 19151
1501167997 107207 0 400 19151
1501241759 107278 0 400 19151
1501242892 107445 0 400 19151
1501246686 107828 0 400 19151
1501247743 107880 0 400 19151
1501249767 107902 0 400 19151
1501251223 108052 0 400 19151
1501254244 108054 0 400 19151
1501493513 108054 0 400 19151
1501493754 108054 0 400 19151
1501515218 108608 0 400 19151
1501679337 110399 0 400 19151
1502097305 111594 0 400 19151
1502098835 111594 0 13120 19151
1502122390 111594 0 13387 19151
1502210927 111594 0 13685 19151
1502271924 111594 0 13877 19151
1502274755 111594 0 13924 19151
1502283226 111594 0 14038 19151
1502285680 111626 0 14038 19151
1502286086 111640 0 14038 19151
1502286196 111640 0 14038 19151
1502292686 111640 0 14760 19151
1502294946 112096 0 14760 19151
1502388055 112096 0 16003 19151
1502440476 112096 0 17617 19151
1502469321 112096 0 18261 19151
1502469700 112096 0 18262 19151
1502728191 112096 0 18262 19151
1502804344 112096 0 18262 19337
1502817754 112096 0 18262 19412
1502889904 112096 0 18598 19412
1502900417 112096 0 18820 19412
1502900757 112096 0 18820 19412
1502906363 112096 0 18940 19412
1502954211 112096 0 18947 19412
1502956826 112096 0 18987 19412
1502957095 112096 0 18987 19412
1502986206 112096 0 19737 19412
1502986617 112096 0 20452 19412
1503069287 112096 0 20881 19412
1503075485 112096 0 21030 19412
1503078094 112096 0 21079 19412
1503304193 112096 0 21081 19412
1503324032 112096 0 21588 19412
1503391453 112096 0 21663 19412
1503402025 112096 0 21663 19412
1503667005 112096 0 22437 19412
1503667370 112096 0 22437 19412
1503915709 112096 0 22532 19412
1503915992 112096 0 22596 19412
1503937568 112126 0 22596 19412
1503994835 112126 0 97018 19412
1504010693 112155 0 97018 19412
1504014920 112155 0 97717 19412
1504014944 112155 0 97717 19412
1504024077 112155 0 97848 19412
1504029513 112155 0 98394 19412
1504029904 112155 0 98396 19412
1504030020 112155 0 98424 19412
1504188582 112155 0 98803 19412
1504267350 124635 0 98803 19412
1504267779 124644 0 98803 19412
1504268038 124644 0 98803 19412
1504518976 124644 0 98852 19412
1504519987 124644 0 98859 19412
1504520338 124644 0 98860 19412
1504520653 124644 0 98861 19412
1504525147 124644 0 98867 19412
1504527080 124644 0 98873 19412
1504527412 124644 0 98873 19412
1504719851 124644 0 98873 20075
1504788247 124644 0 99192 20075
1504800107 124644 0 99438 20075
1504872451 124644 0 99524 20075
1504874956 124644 0 100301 20075
1504887171 124644 0 100394 20075
1505050754 124644 0 100394 20202
1505051810 124644 0 100394 20223
1505119052 124644 0 100394 20224
1505136873 124644 2 100394 20224
1505148115 124646 2 100394 20224
1505316407 124646 2 101373 20224
1505316665 124646 2 101373 20224
1505322248 124646 2 101465 20224
1505322559 124646 2 101777 20224
1505323954 124646 2 101780 20224
1505324256 124646 2 101780 20224
1505395640 124646 2 101996 20224
1505396120 124646 2 101996 20224
1505485469 124646 2 102340 20224
1505485905 124646 2 102340 20224
1505923994 126027 2 102340 20224
1505924483 126046 2 102340 20224
1505924703 126050 2 102340 20224
1506012607 126050 62 102340 20224
1506027950 126861 62 102340 20224
1506093214 126861 62 102959 20224
1506097145 126895 62 102959 20224
1506327593 126926 62 102959 20224
1506331950 128530 62 102959 20224
1506332648 128532 172 102959 20224
1506332650 128533 172 102959 20224
1506347091 128754 172 102959 20224
1506352750 128758 172 102959 20224
1506514334 128758 172 103255 20224
1506517279 128758 172 103283 20224
1506676868 129311 172 103283 20224
1506677400 203429 172 103283 20224
1506688252 203433 172 103283 20224
1506698888 203505 172 103283 20224
1506703430 203507 172 103283 20224
1506753047 208186 172 103283 20224
1506796333 208186 676 103283 20224
1506904071 208186 718 103283 20224
1506940043 208186 718 103283 32174
1506940296 208186 718 103283 32174
1507129444 208186 718 104000 32174
1507131944 209795 718 104000 32174
1507132628 209994 718 104000 32174
1507132982 209999 718 104000 32174
1507135028 210007 718 104000 32174
1507138754 210062 718 104000 32174
1507139309 211216 718 104000 32174
1507139373 211217 718 104000 32174
1507202919 211217 718 104119 32174
1507207472 211217 718 104122 32174
1507215074 212002 718 104122 32174
1507216022 212110 718 104122 32174
1507225418 212187 718 104122 32174
1507225946 212207 718 104122 32174
1507226303 212249 718 104122 32174
1507229509 212329 718 104122 32174
1507554994 212329 977 104122 32174
1507557921 212329 1143 104122 32174
1507629062 212329 1209 104122 32174
1507904557 215079 1209 104122 32174
1507908788 215352 1209 104122 32174
1507911231 215465 1209 104122 32174
1507912538 215836 1209 104122 32174
1508253861 217008 1209 104122 32174
1508254743 217512 1209 104122 32174
1508348460 217512 1550 104122 32174
1508349592 219791 1550 104122 32174
1508352888 219819 1550 104122 32174
1508405438 219834 1550 104122 32174
1508410037 219834 1737 104122 32174
1508491556 219834 1771 104122 32174
1508495748 219990 1771 104122 32174
1508543267 220498 1771 104122 32174
1508737374 222027 1771 104122 32174
1508926345 222027 1841 104122 32174
1508939314 222027 1903 104122 32174
1509025466 222027 1951 104122 32174
1509025882 223460 1951 104122 32174
1509384486 225443 1951 104122 32174
1509385137 225470 1951 104122 32174
1509385457 225483 1951 104122 32174
1509400523 225574 1951 104122 32174
1509402136 225618 1951 104122 32174
1509402673 225629 1951 104122 32174
1509558378 225629 3219 104122 32174
1509616172 225629 3236 104122 32174
1509622637 225629 3276 104122 32174
1509720288 225629 4349 104122 32174
1509725170 226662 4349 104122 32174
1509726125 226662 4349 104223 32174
1509730101 226732 4349 104223 32174
1509922233 226906 4349 104223 32174
1509929431 226914 4349 104223 32174
1509929732 226915 4349 104223 32174
1509930321 226924 4349 104223 32174
1509930680 226925 4349 104223 32174
1510581559 226925 7750 104223 32174
1510589660 226925 7750 104574 32174
1510591783 227541 7750 104574 32174
1510591856 227550 7750 104574 32174
1510596358 227554 7750 104574 32174
1510596400 227558 7750 104574 32174
1510596475 227558 7855 104574 32174
1510654595 227564 7855 104574 32174
1510656367 227588 7855 104574 32174
1510766483 227588 8558 104574 32174
1510770450 227588 8608 104574 32174
1510837543 227588 8614 104574 32174
1510839880 229465 8614 104574 32174
1510850462 229758 8614 104574 32174
1510853402 229758 8763 104574 32174
1510915173 229758 8768 104574 32174
1510927297 229758 8809 104574 32174
1511011229 229758 8829 104574 32174
1511370704 229758 8843 104574 32174
1511370930 229758 8860 104574 32174
1511380502 229758 8875 104574 32174
1511453151 231135 8875 104574 32174
1511453633 231143 8875 104574 32174
1511529305 231143 8891 104574 32174
1511535424 231143 9342 104574 32174
1511538265 231281 9342 104574 32174
1511538907 231287 9342 104574 32174
1511542500 231307 9342 104574 32174
1511805351 231307 9827 104574 32174
1511953897 231307 12249 104574 32174
1512046913 231307 13165 104574 32174
1512055499 231307 13165 104946 32174
1512382690 232552 13165 104946 32174
1512383690 232552 13196 104946 32174
1512469600 234777 13196 104946 32174
1512576383 236195 13196 104946 32174
1512577116 236196 13196 104946 32174
1512577622 236208 13196 104946 32174
1512578146 236211 13196 104946 32174
1512578333 236211 13312 104946 32174
1512581737 236266 13312 104946 32174
1512586235 236346 13312 104946 32174
1512587848 236356 13312 104946 32174
1512598351 236356 13318 104946 32174
1512598565 236356 13319 104946 32174
1512599824 236356 13324 104946 32174
1512745728 236356 13611 104946 32174
1513004416 236356 13655 104946 32174
1513072625 236897 13655 104946 32174
1513082093 236899 13655 104946 32174
1513082394 236900 13655 104946 32174
1513105624 237134 13655 104946 32174
1513159847 237202 13655 104946 32174
1513161039 237235 13655 104946 32174
1513265881 237235 13655 105439 32174
1513265882 237235 13655 105439 32174
1513267328 237570 13655 105439 32174
1513267329 237570 13655 105439 32174
1513350822 238063 13655 105439 32174
1513350823 238063 13655 105439 32174
1513608288 239164 13655 105439 32174
1513608289 239164 13655 105439 32174
1513608958 239256 13655 105439 32174
1513608959 239256 13655 105439 32174
1513681806 239256 13655 105439 32174
1513681906 239370 13655 105439 32174
1513681931 239386 13655 105439 32174
1513692741 239387 13655 105439 32174
1513694482 239401 13655 105439 32174
1513694539 239403 13655 105439 32174
1513766211 239404 13655 105439 32174
1513766308 239409 13655 105439 32174
1513767460 239409 13655 105439 32174
1513767996 239413 13655 105439 32174
1513773259 239418 13655 105439 32174
1513777874 239446 13655 105439 32174
1513779310 239468 13655 105439 32174
1513780939 239473 13655 105439 32174
1513785239 239474 13655 105439 32174
