1484776546 1 0 0 0
1484778180 2 0 0 0
1484843867 3 0 0 0
1484920769 4 0 0 0
1485363540 5 0 0 0
1485367010 6 0 0 0
1485380648 7 0 0 0
1485381226 8 0 0 0
1485381784 9 0 0 0
1485382114 10 0 0 0
1485523488 11 0 0 0
1485527621 12 0 0 0
1485628493 13 0 0 0
1485642021 14 0 0 0
1485954625 15 0 0 0
1486041170 16 0 0 0
1486591354 17 0 0 0
1486592522 18 0 0 0
1486593336 19 0 0 0
1486647614 20 0 0 0
1486656997 21 0 0 0
1486659187 22 0 0 0
1487174784 23 0 0 0
1487176572 24 0 0 0
1487181086 25 0 0 0
1487182429 26 0 0 0
1487194255 27 0 0 0
1487196007 28 0 0 0
1487198106 29 0 0 0
1487198298 30 0 0 0
1487198571 31 0 0 0
1487198822 32 0 0 0
1487198856 33 0 0 0
1487207905 34 0 0 0
1487254321 35 0 0 0
1487254450 36 0 0 0
1487258550 37 0 0 0
1487266530 38 0 0 0
1487266615 39 0 0 0
1487267058 40 0 0 0
1487324999 41 0 0 0
1487856514 42 0 0 0
1488880689 43 0 0 0
1489153947 44 0 0 0
1489662130 45 0 0 0
1490197892 46 0 0 0
1490365142 47 0 0 0
1490366436 47 0 0 1
1490366816 47 0 0 2
1490373912 48 0 0 2
1490374282 48 0 0 3
1490379014 49 0 0 3
1490379438 49 0 0 4
1491310367 49 0 0 5
1491578994 49 0 0 6
1491579100 49 0 0 7
1491579114 49 0 0 8
1491579152 49 0 0 9
1491579240 49 0 0 10
1491579291 49 0 0 11
1491579319 49 0 0 12
1491579329 49 0 0 13
1491579339 49 0 0 14
1491579369 49 0 0 15
1491579381 49 0 0 16
1491579412 49 0 0 17
1491579420 49 0 0 18
1491579436 49 0 0 19
1491579462 49 0 0 20
1491579478 49 0 0 21
1491829752 49 0 0 22
1492009833 49 0 0 23
1492012232 49 0 0 24
1492082930 49 0 0 25
1492516746 49 0 0 26
1492533931 49 0 0 27
1492534178 49 0 0 28
1492764212 49 0 0 29
